Date,Aave,BinanceCoin,Bitcoin,Cardano,ChainLink,Cosmos,Dogecoin,EOS,Ethereum,Iota,Litecoin,Monero,NEM,Polkadot,Solana,Stellar,Tether,Tron,Uniswap,USDCoin,WrappedBitcoin,XRP
2016-10-21T23:59:59.948Z,,,632.8280029,,,,0.000218363,,12.17539978,,3.805459976,6.778639793,0.00370468,,,0.00247562,1,,,,,0.00902918
2016-10-22T23:59:59.948Z,,,657.2940063,,,,0.000223237,,12.07149982,,3.8854599,6.516459942,0.00374515,,,0.00240724,1,,,,,0.00897243
2016-10-23T23:59:59.948Z,,,657.0709839,,,,0.00022137,,12.03600025,,3.917779922,6.514979839,0.0037511,,,0.00243834,1,,,,,0.00945391
2016-10-24T23:59:59.948Z,,,653.7609863,,,,0.000218913,,11.96899986,,3.868860006,6.416180134,0.00387921,,,0.00247138,1,,,,,0.00906492
2016-10-25T23:59:59.948Z,,,657.5880127,,,,0.000219335,,11.41399956,,3.904409885,6.090079784,0.00390833,,,0.00235675,1,,,,,0.0088908
2016-10-26T23:59:59.948Z,,,678.3040161,,,,0.000216089,,11.53199959,,3.960289955,6.174960136,0.00381038,,,0.00233796,1,,,,,0.00883466
2016-10-27T23:59:59.948Z,,,688.3129883,,,,0.000217059,,11.49969959,,4.021500111,6.214379787,0.00393619,,,0.00217639,1,,,,,0.00848057
2016-10-28T23:59:59.948Z,,,689.651001,,,,0.000216135,,11.08510017,,3.97322011,5.72645998,0.00374325,,,0.00209463,1,,,,,0.00814314
2016-10-29T23:59:59.948Z,,,714.4790039,,,,0.000222918,,10.44460011,,4.090310097,5.14372015,0.00349593,,,0.00195708,1,,,,,0.00773232
2016-10-30T23:59:59.948Z,,,701.8640137,,,,0.000223492,,11.18280029,,4.034009933,5.573410034,0.00371239,,,0.00212745,1,,,,,0.00801431
2016-10-31T23:59:59.948Z,,,700.9719849,,,,0.000220261,,10.99820042,,3.993959904,5.119550228,0.00362877,,,0.00208816,1,,,,,0.00819595
2016-11-01T23:59:59.948Z,,,729.7930298,,,,0.000220988,,10.76609993,,4.088329792,4.713089943,0.00382821,,,0.00197643,1,,,,,0.00810233
2016-11-02T23:59:59.948Z,,,740.8289795,,,,0.000220111,,10.75259972,,4.104499817,4.506599903,0.00374882,,,0.00202319,1,,,,,0.00822232
2016-11-03T23:59:59.948Z,,,688.7000122,,,,0.000217184,,10.80099964,,3.861330032,4.889900208,0.00366403,,,0.00199447,1,,,,,0.0080211
2016-11-04T23:59:59.948Z,,,703.2349854,,,,0.000219455,,11.09070015,,3.878890038,4.847509861,0.00372199,,,0.00199908,1,,,,,0.0081568
2016-11-05T23:59:59.948Z,,,703.4180298,,,,0.000222243,,11.00249958,,3.86668992,5.020850182,0.00388485,,,0.00202095,1,,,,,0.0082305
2016-11-06T23:59:59.948Z,,,711.5219727,,,,0.000221334,,10.87349987,,3.88925004,4.965099812,0.00370619,,,0.00195932,1,,,,,0.0081934
2016-11-07T23:59:59.948Z,,,703.1309814,,,,0.000239014,,10.80879974,,3.838870049,5.738609791,0.0041252,,,0.00201286,1,,,,,0.00810845
2016-11-08T23:59:59.948Z,,,709.8480225,,,,0.000229345,,10.83370018,,3.842760086,6.316189766,0.00412547,,,0.0019859,1,,,,,0.00820628
2016-11-09T23:59:59.948Z,,,723.2730103,,,,0.000229237,,10.65550041,,3.864609957,6.187240124,0.00392277,,,0.00196812,1,,,,,0.0080788
2016-11-10T23:59:59.948Z,,,715.5339966,,,,0.000228178,,10.52449989,,3.824239969,6.102190018,0.00415877,,,0.00194791,0.99999702,,,,,0.00813597
2016-11-11T23:59:59.948Z,,,716.4110107,,,,0.000226798,,10.28989983,,3.816009998,6.779960155,0.00486703,,,0.00191303,1,,,,,0.00806511
2016-11-12T23:59:59.948Z,,,705.0540161,,,,0.000220255,,9.877960205,,3.763880014,7.435709953,0.00477251,,,0.00189891,1,,,,,0.00804398
2016-11-13T23:59:59.948Z,,,702.0310059,,,,0.00022547,,10.10149956,,3.878000021,7.102310181,0.00464656,,,0.00189552,1,,,,,0.00825744
2016-11-14T23:59:59.948Z,,,705.0209961,,,,0.00022317,,9.966480255,,3.87616992,7.71228981,0.00425602,,,0.00187964,1,,,,,0.00809752
2016-11-15T23:59:59.948Z,,,711.6190186,,,,0.000221789,,10.21749973,,3.893589973,7.297210217,0.00419196,,,0.00185257,1,,,,,0.00788052
2016-11-16T23:59:59.948Z,,,744.197998,,,,0.000221047,,10.05910015,,4.019480228,6.582320213,0.00399219,,,0.00177164,1,,,,,0.00784161
2016-11-17T23:59:59.948Z,,,740.9769897,,,,0.000223726,,9.99118042,,3.943190098,6.788449764,0.00402091,,,0.00181996,1,,,,,0.00772664
2016-11-18T23:59:59.948Z,,,751.585022,,,,0.000217725,,9.476160049,,3.961319923,6.720049858,0.00400841,,,0.00180666,1,,,,,0.00777787
2016-11-19T23:59:59.948Z,,,751.6160278,,,,0.000220254,,9.662759781,,3.953799963,6.552149773,0.00399296,,,0.00179639,1,,,,,0.0077992
2016-11-20T23:59:59.948Z,,,731.026001,,,,0.000218699,,9.5792799,,3.921940088,6.583570004,0.00394279,,,0.00176012,1,,,,,0.00765113
2016-11-21T23:59:59.948Z,,,739.2479858,,,,0.000222126,,9.620820045,,3.944880009,6.797719955,0.00393675,,,0.00175535,1,,,,,0.0075663
2016-11-22T23:59:59.948Z,,,751.3469849,,,,0.000224213,,9.905719757,,3.947309971,7.688059807,0.00375974,,,0.0017353,1,,,,,0.0074339
2016-11-23T23:59:59.948Z,,,744.5939941,,,,0.000218521,,9.8436203,,3.92531991,7.913630009,0.00370709,,,0.00173333,1,,,,,0.00706124
2016-11-24T23:59:59.948Z,,,740.2890015,,,,0.000218087,,9.23167038,,3.907690048,7.80576992,0.00360603,,,0.00169114,1,,,,,0.00694953
2016-11-25T23:59:59.948Z,,,741.6489868,,,,0.000220455,,9.402050018,,3.915420055,7.544270039,0.00359183,,,0.00172164,1,,,,,0.00690204
2016-11-26T23:59:59.948Z,,,735.382019,,,,0.000218781,,9.328109741,,3.894510031,7.623159885,0.00366766,,,0.00164895,1,,,,,0.00738981
2016-11-27T23:59:59.948Z,,,732.0349731,,,,0.00021746,,8.998470306,,3.88293004,7.927539825,0.00367102,,,0.00166466,1,,,,,0.00707362
2016-11-28T23:59:59.948Z,,,735.8129883,,,,0.000217786,,8.724820137,,3.884540081,7.893410206,0.00374745,,,0.00165533,1,,,,,0.00700797
2016-11-29T23:59:59.948Z,,,735.6040039,,,,0.000216629,,8.174119949,,3.874550104,7.602910042,0.00375381,,,0.00166661,1,,,,,0.00678022
2016-11-30T23:59:59.948Z,,,745.690979,,,,0.000214199,,8.587539673,,3.893790007,8.946390152,0.00371713,,,0.00162919,1,,,,,0.00672261
2016-12-01T23:59:59.948Z,,,756.7739868,,,,0.000214374,,8.452500343,,3.909080029,8.575559616,0.00364585,,,0.00161886,1,,,,,0.00670215
2016-12-02T23:59:59.948Z,,,777.9439697,,,,0.00021611,,7.759960175,,3.946439981,8.232689857,0.00350476,,,0.00152874,1,,,,,0.00666045
2016-12-03T23:59:59.948Z,,,771.1550293,,,,0.000216776,,7.921339989,,3.924000025,8.272720337,0.00344968,,,0.00159157,1.000020027,,,,,0.00658835
2016-12-04T23:59:59.948Z,,,773.8720093,,,,0.000216634,,7.44367981,,3.899610043,7.796500206,0.00356325,,,0.00153172,1.000180006,,,,,0.00652688
2016-12-05T23:59:59.948Z,,,758.7000122,,,,0.000214793,,6.821660042,,3.52857995,7.910079956,0.00331104,,,0.00154175,1.000020027,,,,,0.00643353
2016-12-06T23:59:59.948Z,,,764.223999,,,,0.000212313,,7.868929863,,3.535409927,7.544660091,0.00320693,,,0.00266594,1,,,,,0.00665533
2016-12-07T23:59:59.948Z,,,768.132019,,,,0.000213961,,8.381480217,,3.615950108,7.888850212,0.00343932,,,0.00276701,1,,,,,0.00685103
2016-12-08T23:59:59.948Z,,,770.8099976,,,,0.000214565,,8.230509758,,3.691099882,7.793300152,0.00333188,,,0.00242148,1,,,,,0.00709728
2016-12-09T23:59:59.948Z,,,772.7940063,,,,0.000212465,,8.446009636,,3.691479921,7.947850227,0.00326507,,,0.00254536,1,,,,,0.00713467
2016-12-10T23:59:59.948Z,,,774.6500244,,,,0.000214709,,8.125160217,,3.680269957,7.776380062,0.00334794,,,0.00223253,1,,,,,0.00681579
2016-12-11T23:59:59.948Z,,,769.7310181,,,,0.000223432,,8.193619728,,3.637959957,7.910930157,0.0034396,,,0.00235309,1,,,,,0.00674379
2016-12-12T23:59:59.948Z,,,780.0869751,,,,0.00022215,,8.522210121,,3.662309885,8.05150032,0.00337004,,,0.00227227,1,,,,,0.00677783
2016-12-13T23:59:59.948Z,,,780.5560303,,,,0.00021553,,8.422849655,,3.650279999,8.106510162,0.00331267,,,0.00215755,1,,,,,0.00670823
2016-12-14T23:59:59.948Z,,,781.4810181,,,,0.000217147,,8.265230179,,3.619560003,8.408459663,0.00340761,,,0.00215007,1,,,,,0.0067046
2016-12-15T23:59:59.948Z,,,778.0880127,,,,0.000215168,,7.82847023,,3.624469995,8.421919823,0.00340459,,,0.00280186,1,,,,,0.00666207
2016-12-16T23:59:59.948Z,,,784.9069824,,,,0.000216894,,7.858210087,,3.628180027,8.510259628,0.00359554,,,0.00312338,1.000030041,,,,,0.00671017
2016-12-17T23:59:59.948Z,,,790.8289795,,,,0.0002187,,7.876589775,,3.69749999,8.324959755,0.00362679,,,0.00277185,1.000030041,,,,,0.00654057
2016-12-18T23:59:59.948Z,,,790.5300293,,,,0.000218266,,7.865320206,,3.676949978,8.610989571,0.00381894,,,0.00289997,1.000010014,,,,,0.00657417
2016-12-19T23:59:59.948Z,,,792.7139893,,,,0.000218057,,7.643819809,,3.662620068,8.631219864,0.00374349,,,0.00286783,1,,,,,0.00654461
2016-12-20T23:59:59.948Z,,,800.8759766,,,,0.000219223,,7.660039902,,3.661060095,8.428370476,0.00373086,,,0.00283627,1,,,,,0.00649956
2016-12-21T23:59:59.948Z,,,834.2810059,,,,0.000227005,,7.914400101,,3.653450012,8.279600143,0.00348826,,,0.00281018,1,,,,,0.00644521
2016-12-22T23:59:59.948Z,,,864.539978,,,,0.000225239,,7.585000038,,3.711679935,8.898360252,0.00360045,,,0.00275054,1,,,,,0.0063632
2016-12-23T23:59:59.948Z,,,921.9840088,,,,0.000236484,,7.166150093,,4.655330181,9.551650047,0.00352399,,,0.00264637,1.000169992,,,,,0.00628595
2016-12-24T23:59:59.948Z,,,898.8220215,,,,0.000233888,,7.265769958,,4.551539898,9.654270172,0.00354818,,,0.00269101,1.000010014,,,,,0.00634947
2016-12-25T23:59:59.948Z,,,896.1829834,,,,0.000229963,,7.175079823,,4.347219944,9.7292099,0.00360619,,,0.00257823,1.000010014,,,,,0.00644398
2016-12-26T23:59:59.948Z,,,907.6099854,,,,0.000233036,,7.274089813,,4.355480194,10.27200031,0.00357455,,,0.0026572,1.000010014,,,,,0.00632573
2016-12-27T23:59:59.948Z,,,933.197998,,,,0.000227228,,7.170820236,,4.469399929,12.68809986,0.00339178,,,0.00254266,1.000010014,,,,,0.00619919
2016-12-28T23:59:59.948Z,,,975.9210205,,,,0.000223304,,7.52011013,,4.571350098,14.09440041,0.00362683,,,0.00250914,1.000040054,,,,,0.00617283
2016-12-29T23:59:59.948Z,,,973.4970093,,,,0.000228483,,8.28415966,,4.555480003,13.13249969,0.00372619,,,0.00255914,1.000020027,,,,,0.00634061
2016-12-30T23:59:59.948Z,,,961.2379761,,,,0.000227563,,8.15997982,,4.390520096,12.97019958,0.00379272,,,0.00254425,1.000020027,,,,,0.00642641
2016-12-31T23:59:59.948Z,,,963.742981,,,,0.000223466,,7.969099998,,4.325290203,13.78380013,0.00367603,,,0.00246903,1.000010014,,,,,0.00644888
2017-01-01T23:59:59.948Z,,,998.3250122,,,,0.000227833,,8.172570229,,4.511590004,13.97280025,0.00344025,,,0.00248113,1.000010014,,,,,0.00636835
2017-01-02T23:59:59.948Z,,,1021.75,,,,0.00022633,,8.378510475,,4.648940086,16.0515995,0.00337743,,,0.00247663,1.000010014,,,,,0.00631067
2017-01-03T23:59:59.948Z,,,1043.839966,,,,0.000227103,,9.725250244,,4.626200199,16.09289932,0.00357309,,,0.0025539,1.000010014,,,,,0.0063859
2017-01-04T23:59:59.948Z,,,1154.72998,,,,0.000236137,,11.25160027,,4.837850094,18.52709961,0.00376616,,,0.00273499,1.000010014,,,,,0.00656996
2017-01-05T23:59:59.948Z,,,1013.380005,,,,0.000228668,,10.25440025,,4.292719841,16.18759918,0.00363788,,,0.00259764,1.000010014,,,,,0.006201
2017-01-06T23:59:59.948Z,,,902.2009888,,,,0.000219526,,10.25469971,,3.861259937,14.02999973,0.00332945,,,0.00249374,1.000010014,,,,,0.00631464
2017-01-07T23:59:59.948Z,,,908.585022,,,,0.000220733,,9.867190361,,3.955879927,13.0632,0.00350819,,,0.00239604,1.000010014,,,,,0.00636617
2017-01-08T23:59:59.948Z,,,911.1989746,,,,0.000221025,,10.28979969,,3.99458003,13.47179985,0.00342125,,,0.00235505,1.000010014,,,,,0.00623309
2017-01-09T23:59:59.948Z,,,902.8280029,,,,0.000229016,,10.32559967,,4.301959991,13.7361002,0.00360776,,,0.00234676,1.000010014,,,,,0.00616652
2017-01-10T23:59:59.948Z,,,907.6790161,,,,0.000226247,,10.54959965,,4.591509819,13.3913002,0.00360059,,,0.002355,1.000010014,,,,,0.00669832
2017-01-11T23:59:59.948Z,,,777.757019,,,,0.000205298,,9.717760086,,3.846790075,11.63689995,0.00329654,,,0.00208877,1.000010014,,,,,0.00641105
2017-01-12T23:59:59.948Z,,,804.8339844,,,,0.000208379,,9.861330032,,3.962800026,11.85270023,0.00348853,,,0.00247493,1.000010014,,,,,0.00642293
2017-01-13T23:59:59.948Z,,,823.9840088,,,,0.000208858,,9.769499779,,3.890870094,11.26819992,0.00359153,,,0.00239849,1.000010014,,,,,0.00659646
2017-01-14T23:59:59.948Z,,,818.4119873,,,,0.000208749,,9.646659851,,3.9005301,11.08710003,0.00371987,,,0.00247219,1.000030041,,,,,0.00686349
2017-01-15T23:59:59.948Z,,,821.7979736,,,,0.00020611,,9.904259682,,3.925839901,10.76210022,0.00366743,,,0.00244124,1.000020027,,,,,0.00672612
2017-01-16T23:59:59.948Z,,,831.5339966,,,,0.000207194,,9.636500359,,3.902539968,10.63969994,0.00366861,,,0.00237984,1.000010014,,,,,0.00678801
2017-01-17T23:59:59.948Z,,,907.9379883,,,,0.000215367,,10.30230045,,3.939049959,12.38990021,0.00352415,,,0.00254475,1.000010014,,,,,0.00680049
2017-01-18T23:59:59.948Z,,,886.617981,,,,0.0002078,,10.22780037,,3.838200092,12.04839993,0.0035524,,,0.00248084,1.000010014,,,,,0.00670942
2017-01-19T23:59:59.948Z,,,899.072998,,,,0.000210597,,10.39719963,,3.860610008,12.1487999,0.00358491,,,0.00234947,1.000010014,,,,,0.00703364
2017-01-20T23:59:59.948Z,,,895.026001,,,,0.000208534,,10.60060024,,3.890010118,11.90939999,0.00354548,,,0.0023569,1.000010014,,,,,0.00667528
2017-01-21T23:59:59.948Z,,,921.7890015,,,,0.000208298,,10.90919971,,3.904510021,12.0284996,0.00369114,,,0.00230102,1.000010014,,,,,0.00670552
2017-01-22T23:59:59.948Z,,,924.6729736,,,,0.000207376,,10.70320034,,3.842940092,12.18350029,0.00369608,,,0.00233621,1.000010014,,,,,0.00671301
2017-01-23T23:59:59.948Z,,,921.0120239,,,,0.000208135,,10.82079983,,3.835760117,12.2517004,0.00368939,,,0.00233206,1.000010014,,,,,0.00669729
2017-01-24T23:59:59.948Z,,,892.6870117,,,,0.000202261,,10.63249969,,3.786099911,11.81429958,0.0039022,,,0.00223352,1.000010014,,,,,0.00653998
2017-01-25T23:59:59.948Z,,,901.5419922,,,,0.000203735,,10.57050037,,3.714529991,11.82979965,0.00454277,,,0.00215653,1.000010014,,,,,0.00651289
2017-01-26T23:59:59.948Z,,,917.5859985,,,,0.00020805,,10.58909988,,3.834320068,11.98089981,0.005204,,,0.00219708,1.000010014,,,,,0.00668965
2017-01-27T23:59:59.948Z,,,919.75,,,,0.000204315,,10.53730011,,3.855880022,12.09659958,0.00499439,,,0.00219597,1.000010014,,,,,0.00641529
2017-01-28T23:59:59.948Z,,,921.5900269,,,,0.000209004,,10.56499958,,3.852950096,12.84759998,0.00481504,,,0.00219246,1.000010014,,,,,0.00634167
2017-01-29T23:59:59.948Z,,,919.4959717,,,,0.000204253,,10.48400021,,3.852099895,12.65559959,0.00516371,,,0.00222493,1.000010014,,,,,0.00640184
2017-01-30T23:59:59.948Z,,,920.382019,,,,0.000207922,,10.57120037,,4.021249771,12.70730019,0.00525151,,,0.00245844,1.000319958,,,,,0.00638051
2017-01-31T23:59:59.948Z,,,970.4030151,,,,0.000205666,,10.72749996,,4.078639984,12.98509979,0.00523724,,,0.00237118,0.99999702,,,,,0.00631431
2017-02-01T23:59:59.948Z,,,989.0230103,,,,0.000209392,,10.73209953,,4.075329781,13.26780033,0.00548714,,,0.00235669,0.999998987,,,,,0.00653953
2017-02-02T23:59:59.948Z,,,1011.799988,,,,0.000211405,,10.82139969,,4.085269928,13.13609982,0.00629447,,,0.00241977,0.99999398,,,,,0.00646913
2017-02-03T23:59:59.948Z,,,1029.910034,,,,0.000213092,,11.11450005,,4.082560062,12.86380005,0.00693842,,,0.00239926,0.999997973,,,,,0.00647392
2017-02-04T23:59:59.948Z,,,1042.900024,,,,0.000211401,,11.43350029,,4.058000088,12.61330032,0.007173,,,0.00239058,0.999998987,,,,,0.00649214
2017-02-05T23:59:59.948Z,,,1027.339966,,,,0.000210912,,11.35299969,,4.042920113,12.80239964,0.00638887,,,0.00234399,0.999998987,,,,,0.00644226
2017-02-06T23:59:59.948Z,,,1038.150024,,,,0.000214024,,11.38939953,,4.044010162,12.8842001,0.00603893,,,0.00236887,0.999997973,,,,,0.00644954
2017-02-07T23:59:59.948Z,,,1061.349976,,,,0.00020805,,11.5152998,,4.040369987,12.64990044,0.00691734,,,0.00231856,0.999998987,,,,,0.00640668
2017-02-08T23:59:59.948Z,,,1063.069946,,,,0.00021065,,11.43120003,,4.023169994,12.80340004,0.00666078,,,0.002235,0.999998987,,,,,0.00643797
2017-02-09T23:59:59.948Z,,,994.3829956,,,,0.000204389,,11.03219986,,3.798589945,12.12310028,0.0063228,,,0.00215492,0.999998987,,,,,0.0063739
2017-02-10T23:59:59.948Z,,,988.6740112,,,,0.000207571,,11.27890015,,3.777209997,11.97980022,0.00633793,,,0.00214101,0.999998987,,,,,0.00628911
2017-02-11T23:59:59.948Z,,,1004.450012,,,,0.000209768,,11.3494997,,3.793100119,12.24450016,0.00699212,,,0.00211143,0.999998987,,,,,0.00633273
2017-02-12T23:59:59.948Z,,,999.1810303,,,,0.000208254,,11.39920044,,3.764369965,12.33100033,0.00689976,,,0.00208987,0.999998987,,,,,0.00626877
2017-02-13T23:59:59.948Z,,,990.6420288,,,,0.000207824,,11.26949978,,3.717890024,12.19729996,0.00663484,,,0.00206712,1,,,,,0.00625142
2017-02-14T23:59:59.948Z,,,1004.549988,,,,0.000208628,,13.02519989,,3.770800114,12.99330044,0.00672966,,,0.00208999,1,,,,,0.00627846
2017-02-15T23:59:59.948Z,,,1007.47998,,,,0.00020907,,12.91969967,,3.809279919,13.61680031,0.00709301,,,0.00222424,1.00177002,,,,,0.00614739
2017-02-16T23:59:59.948Z,,,1027.439941,,,,0.000207491,,12.90369987,,3.786809921,13.10210037,0.00703892,,,0.00213879,1.000049949,,,,,0.0060273
2017-02-17T23:59:59.948Z,,,1046.209961,,,,0.000208676,,12.67650032,,3.830359936,13.29590034,0.00711328,,,0.00209327,1.000020027,,,,,0.00593549
2017-02-18T23:59:59.948Z,,,1054.420044,,,,0.000196709,,12.81019974,,3.79102993,13.36159992,0.00686311,,,0.00202137,1.000010014,,,,,0.00556882
2017-02-19T23:59:59.948Z,,,1047.869995,,,,0.000207641,,12.7585001,,3.76225996,12.99380016,0.00635207,,,0.0020139,0.999898016,,,,,0.00587791
2017-02-20T23:59:59.948Z,,,1079.97998,,,,0.000206816,,12.43010044,,3.767659903,12.22049999,0.00655887,,,0.0020523,0.99999702,,,,,0.00587327
2017-02-21T23:59:59.948Z,,,1115.300049,,,,0.00020843,,12.66839981,,3.783279896,12.33689976,0.00632574,,,0.00199674,0.999759972,,,,,0.00583183
2017-02-22T23:59:59.948Z,,,1117.439941,,,,0.000201662,,12.59969997,,3.805219889,12.76519966,0.00638758,,,0.00200767,0.999966979,,,,,0.00585956
2017-02-23T23:59:59.948Z,,,1166.719971,,,,0.00020757,,13.11940002,,3.842950106,12.8718996,0.00685347,,,0.00192721,0.99999702,,,,,0.00589478
2017-02-24T23:59:59.948Z,,,1173.680054,,,,0.000207775,,13.06919956,,3.84671998,11.9218998,0.00657075,,,0.00188546,0.999997973,,,,,0.0057006
2017-02-25T23:59:59.948Z,,,1143.839966,,,,0.000200434,,13.54870033,,3.826109886,11.84840012,0.00633958,,,0.00188052,1.000040054,,,,,0.0056653
2017-02-26T23:59:59.948Z,,,1165.199951,,,,0.000203079,,14.52000046,,3.826719999,11.88860035,0.006447,,,0.00187543,1.000010014,,,,,0.00567116
2017-02-27T23:59:59.948Z,,,1179.969971,,,,0.000208376,,15.39649963,,3.802740097,11.96039963,0.00641499,,,0.00177357,1.000069976,,,,,0.00560862
2017-02-28T23:59:59.948Z,,,1179.969971,,,,0.000204978,,15.81719971,,3.770989895,12.27649975,0.00703383,,,0.00184251,0.999970019,,,,,0.00553564
2017-03-01T23:59:59.948Z,,,1222.5,,,,0.000202775,,17.34970093,,3.798899889,12.33119965,0.00784999,,,0.00172369,0.999997973,,,,,0.00540783
2017-03-02T23:59:59.948Z,,,1251.01001,,,,0.0002055,,19.03019905,,3.924230099,13.11359978,0.00881807,,,0.00178665,1,,,,,0.00599086
2017-03-03T23:59:59.948Z,,,1274.98999,,,,0.000210722,,19.45899963,,3.920819998,13.91049957,0.00888736,,,0.00176278,1,,,,,0.00633945
2017-03-04T23:59:59.948Z,,,1255.150024,,,,0.000204514,,18.6189003,,3.884000063,13.67280006,0.00956699,,,0.00175295,1.000010014,,,,,0.00629938
2017-03-05T23:59:59.948Z,,,1267.119995,,,,0.000206134,,19.3022995,,3.901560068,15.1814003,0.0113375,,,0.00173823,1.000010014,,,,,0.0061292
2017-03-06T23:59:59.948Z,,,1272.829956,,,,0.000209798,,19.60569954,,3.92140007,15.4126997,0.0108228,,,0.00187578,1.000059962,,,,,0.00605695
2017-03-07T23:59:59.948Z,,,1223.540039,,,,0.000208639,,18.8885994,,3.821480036,13.53390026,0.0109695,,,0.00201142,1.000020027,,,,,0.00653433
2017-03-08T23:59:59.948Z,,,1150,,,,0.000207948,,16.65130043,,3.776000023,12.47210026,0.00931366,,,0.00183538,1.000010014,,,,,0.00650897
2017-03-09T23:59:59.948Z,,,1188.48999,,,,0.000210908,,17.75469971,,3.838419914,13.02970028,0.00904213,,,0.00179027,0.999906003,,,,,0.00649812
2017-03-10T23:59:59.948Z,,,1116.719971,,,,0.000203927,,19.33230019,,3.752170086,13.21420002,0.00914117,,,0.00173306,0.999989986,,,,,0.00622738
2017-03-11T23:59:59.948Z,,,1175.829956,,,,0.000211293,,21.47249985,,3.798000097,14.6868,0.00983554,,,0.00178836,1.000040054,,,,,0.0062382
2017-03-12T23:59:59.948Z,,,1221.380005,,,,0.000229368,,23.43770027,,3.842570066,16.79190063,0.00989382,,,0.00184694,1.000079989,,,,,0.00625492
2017-03-13T23:59:59.948Z,,,1231.920044,,,,0.000246985,,28.59289932,,4.170539856,18.13260078,0.0109137,,,0.00196539,1.000040054,,,,,0.00638493
2017-03-14T23:59:59.948Z,,,1240,,,,0.000237921,,28.65460014,,4.055190086,17.75979996,0.0116145,,,0.00191787,1.000020027,,,,,0.00638123
2017-03-15T23:59:59.948Z,,,1249.609985,,,,0.000242898,,35.05590057,,4.160870075,18.9836998,0.0112375,,,0.00195302,1.000010014,,,,,0.00631403
2017-03-16T23:59:59.948Z,,,1187.810059,,,,0.000234935,,46.34579849,,4.237100124,22.48349953,0.0111023,,,0.00197044,1.000030041,,,,,0.00639383
2017-03-17T23:59:59.948Z,,,1100.22998,,,,0.000223222,,46.82799911,,4.055099964,22.3512001,0.0117882,,,0.00195725,1.000030041,,,,,0.00611606
2017-03-18T23:59:59.948Z,,,973.8179932,,,,0.000218561,,34.16019821,,3.967619896,20.06620026,0.0119575,,,0.00187696,1.000030041,,,,,0.00671023
2017-03-19T23:59:59.948Z,,,1036.73999,,,,0.000235076,,44.74010086,,3.956409931,23.28759956,0.0164745,,,0.00191607,1.000049949,,,,,0.00691246
2017-03-20T23:59:59.948Z,,,1054.22998,,,,0.000236306,,43.39020157,,4.033309937,22.50749969,0.014328,,,0.00199504,1.000210047,,,,,0.00697532
2017-03-21T23:59:59.948Z,,,1120.540039,,,,0.00024568,,43.14509964,,4.009220123,21.28630066,0.015800299,,,0.00218691,1.000030041,,,,,0.00690917
2017-03-22T23:59:59.948Z,,,1049.140015,,,,0.000243432,,42.34209824,,3.936490059,21.41970062,0.0163118,,,0.00198261,1.000040054,,,,,0.00730094
2017-03-23T23:59:59.948Z,,,1038.589966,,,,0.000242123,,43.67839813,,3.98003006,21.8220005,0.0150202,,,0.00225109,1.000069976,,,,,0.010582
2017-03-24T23:59:59.948Z,,,937.5200195,,,,0.000264487,,53.10749817,,4.083960056,21.09530067,0.0138913,,,0.00210775,0.99989599,,,,,0.0105181
2017-03-25T23:59:59.948Z,,,972.7789917,,,,0.000297549,,51.25,,4.07062006,20.13500023,0.0127099,,,0.00201568,0.999916017,,,,,0.00911567
2017-03-26T23:59:59.948Z,,,966.7249756,,,,0.000272114,,50.52159882,,4.060739994,19.61170006,0.0135272,,,0.00201785,1.000010014,,,,,0.00954531
2017-03-27T23:59:59.948Z,,,1045.77002,,,,0.000254212,,49.66690063,,4.07528019,19.66180038,0.0133316,,,0.00189235,1.000010014,,,,,0.00959722
2017-03-28T23:59:59.948Z,,,1047.150024,,,,0.000273136,,50.77489853,,4.15568018,19.80680084,0.0136474,,,0.00204311,1.000010014,,,,,0.00951388
2017-03-29T23:59:59.948Z,,,1039.969971,,,,0.000272136,,53.12609863,,4.185900211,21.14489937,0.014892,,,0.00197301,0.999947011,,,,,0.0101013
2017-03-30T23:59:59.948Z,,,1026.430054,,,,0.000303718,,52.2057991,,6.980629921,20.8784008,0.0140359,,,0.00230171,0.999985993,,,,,0.0132755
2017-03-31T23:59:59.948Z,,,1071.790039,,,,0.00032812,,50.03730011,,6.667059898,20.53709984,0.0149277,,,0.00235563,1,,,,,0.020889301
2017-04-01T23:59:59.948Z,,,1080.5,,,,0.000335176,,50.69950104,,6.883520126,21.49500084,0.017632401,,,0.00263087,0.999585986,,,,,0.021891501
2017-04-02T23:59:59.948Z,,,1102.170044,,,,0.000489329,,48.74869919,,7.74450016,20.13949966,0.016085999,,,0.00418341,1.000949979,,,,,0.061159
2017-04-03T23:59:59.948Z,,,1143.810059,,,,0.000427101,,44.35639954,,8.070579529,20.32839966,0.019999901,,,0.00312447,0.999751985,,,,,0.033022501
2017-04-04T23:59:59.948Z,,,1133.25,,,,0.000432034,,44.64189911,,8.289360046,21.35339928,0.0182583,,,0.00304629,1.000020027,,,,,0.037454899
2017-04-05T23:59:59.948Z,,,1124.780029,,,,0.000441552,,45.30400085,,11.09399986,19.61739922,0.0174537,,,0.00313094,1.00011003,,,,,0.0355445
2017-04-06T23:59:59.948Z,,,1182.680054,,,,0.000449836,,43.24209976,,10.2517004,19.27070045,0.016596699,,,0.00282364,0.999939024,,,,,0.032664798
